"f:0","f:1","f:2",":0",":1",":2"
1.5887839554943841,0,0,0.939,0,0
1.5885753724914156,0,0,0.938,0,0
1.5883659777255656,0,0,0.937,0,0
1.5881557705180536,0,0,0.936,0,0
1.587944750191056,0,0,0.935,0,0
1.5877329160677096,0,0,0.934,0,0
1.5875202674721163,0,0,0.933,0,0
1.5873068037293492,0,0,0.932,0,0
1.5870925241654563,0,0,0.931,0,0
1.5868774281074638,0,0,0.93,0,0
1.5866615148833827,0,0,0.929,0,0
1.5864447838222129,0,0,0.928,0,0
1.5862272342539474,0,0,0.927,0,0
1.5860088655095774,0,0,0.926,0,0
1.5857896769210968,0,0,0.925,0,0
1.5855696678215063,0,0,0.924,0,0
1.58534883754482,0,0,0.923,0,0
1.5851271854260671,0,0,0.922,0,0
1.584904710801299,0,0,0.921,0,0
1.5846814130075932,0,0,0.92,0,0
1.5844572913830581,0,0,0.919,0,0
1.5842323452668374,0,0,0.918,0,0
1.5840065739991147,0,0,0.917,0,0
1.5837799769211183,0,0,0.916,0,0
1.5835525533751271,0,0,0.915,0,0
1.5833243027044734,0,0,0.914,0,0
1.5830952242535485,0,0,0.913,0,0
1.5828653173678073,0,0,0.912,0,0
1.5826345813937743,0,0,0.911,0,0
1.5824030156790456,0,0,0.91,0,0
1.582170619572296,0,0,0.909,0,0
1.5819373924232827,0,0,0.908,0,0
1.5817033335828503,0,0,0.907,0,0
1.581468442402936,0,0,0.906,0,0
1.5812327182365729,0,0,0.905,0,0
1.580996160437896,0,0,0.904,0,0
1.5807587683621476,0,0,0.903,0,0
1.5805205413656798,0,0,0.902,0,0
1.5802814788059607,0,0,0.901,0,0
1.58004158004158,0,0,0.9,0,0
1.5798008444322522,0,0,0.899,0,0
1.5795592713388222,0,0,0.898,0,0
1.5793168601232692,0,0,0.897,0,0
1.5790736101487126,0,0,0.896,0,0
1.578829520779417,0,0,0.895,0,0
1.5785845913807948,0,0,0.894,0,0
1.5783388213194136,0,0,0.893,0,0
1.5780922099629997,0,0,0.892,0,0
1.5778447566804434,0,0,0.891,0,0
1.5775964608418023,0,0,0.89,0,0
1.577347321818308,0,0,0.889,0,0
1.577097338982371,0,0,0.888,0,0
1.576846511707584,0,0,0.887,0,0
1.5765948393687268,0,0,0.886,0,0
1.5763423213417727,0,0,0.885,0,0
1.5760889570038914,0,0,0.884,0,0
1.5758347457334565,0,0,0.883,0,0
1.5755796869100471,0,0,0.882,0,0
1.5753237799144544,0,0,0.881,0,0
1.5750670241286862,0,0,0.88,0,0
1.5748094189359727,0,0,0.879,0,0
1.5745509637207697,0,0,0.878,0,0
1.574291657868764,0,0,0.877,0,0
1.574031500766879,0,0,0.876,0,0
1.5737704918032787,0,0,0.875,0,0
1.5735086303673733,0,0,0.874,0,0
1.5732459158498227,0,0,0.873,0,0
1.572982347642543,0,0,0.872,0,0
1.5727179251387107,0,0,0.871,0,0
1.5724526477327674,0,0,0.87,0,0
1.5721865148204235,0,0,0.869,0,0
1.5719195257986662,0,0,0.868,0,0
1.5716516800657618,0,0,0.867,0,0
1.5713829770212608,0,0,0.866,0,0
1.5711134160660039,0,0,0.865,0,0
1.5708429966021251,0,0,0.864,0,0
1.5705717180330592,0,0,0.863,0,0
1.5702995797635444,0,0,0.862,0,0
1.5700265811996277,0,0,0.861,0,0
1.5697527217486706,0,0,0.86,0,0
1.5694780008193536,0,0,0.859,0,0
1.5692024178216804,0,0,0.858,0,0
1.5689259721669828,0,0,0.857,0,0
1.5686486632679277,0,0,0.856,0,0
1.5683704905385196,0,0,0.855,0,0
1.5680914533941062,0,0,0.854,0,0
1.567811551251383,0,0,0.853,0,0
1.5675307835284,0,0,0.852,0,0
1.5672491496445644,0,0,0.851,0,0
1.566966649020646,0,0,0.85,0,0
1.566683281078783,0,0,0.849,0,0
1.5663990452424867,0,0,0.848,0,0
1.5661139409366456,0,0,0.847,0,0
1.5658279675875308,0,0,0.846,0,0
1.5655411246228013,0,0,0.845,0,0
1.565253411471508,0,0,0.844,0,0
1.5649648275641,0,0,0.843,0,0
1.564675372332428,0,0,0.842,0,0
1.5643850452097505,0,0,0.841,0,0
